Query ID,Best Alpha,MRR
140238,0.02,0.0012091898428053204
1090513,0.0,1.0
1057757,0.0,1.0
992224,0.01,0.03125
1090530,0.0,0.037037037037037035
1090537,0.01,0.005319148936170213
1090540,0.0,1.0
926700,0.0,1.0
1090542,0.01,1.0
41969,0.0,0.08333333333333333
861169,0.01,1.0
402417,0.01,0.14285714285714285
205809,0.0,0.2
1090550,0.01,0.16666666666666666
402427,0.0,0.01694915254237288
1090558,0.0,0.5
992257,0.0,1.0
74759,0.0,0.3333333333333333
1090596,0.01,0.5
1090613,0.01,0.25
566335,0.0,1.0
1090624,0.01,1.0
140367,0.0,0.25
992340,0.0,0.5
959589,0.01,0.125
992363,0.0,0.5
992365,0.0,0.5
992367,0.0,1.0
730229,0.0,0.25
992383,0.0,0.5
1090700,0.0,0.07692307692307693
1090701,0.0,0.25
1057937,0.0,1.0
992407,0.0,0.125
1025188,0.01,0.2
730278,0.01,0.125
1090727,0.0,0.2
1090730,0.01,1.0
828588,0.0,1.0
337073,0.0,0.3333333333333333
992433,0.0,0.5
828596,0.01,0.5
1090742,0.01,1.0
1090758,0.0,0.09090909090909091
1057996,0.01,1.0
763084,0.0,1.0
894161,0.01,1.0
435412,0.0,1.0
861403,0.01,0.5
1090789,0.0,0.004048582995951417
1090791,0.01,1.0
1025259,0.01,0.043478260869565216
1090796,0.0,1.0
9454,0.0,0.0019801980198019802
1058036,0.0,0.14285714285714285
1025270,0.0,1.0
632055,0.01,0.017857142857142856
1090808,0.0,1.0
861433,0.01,1.0
926980,0.0,0.08333333333333333
1025290,0.01,0.14285714285714285
1090833,0.0,1.0
992531,0.01,0.05555555555555555
1090838,0.0,0.5
1090839,0.01,1.0
992535,0.0,1.0
1090841,0.01,1.0
1090842,0.0,1.0
107812,0.0,0.1111111111111111
206117,0.01,1.0
337190,0.0,0.5
238886,0.0,0.09090909090909091
632106,0.0,0.047619047619047616
1090861,0.0,1.0
795951,0.0,0.5
992559,0.0,0.25
1058100,0.0,1.0
1090869,0.0,0.047619047619047616
337209,0.0,0.3333333333333333
1090877,0.01,0.1111111111111111
369981,0.0,0.030303030303030304
1025348,0.01,0.5
1090886,0.0,0.5
1090887,0.01,0.25
173391,0.01,0.05555555555555555
435541,0.0,0.16666666666666666
795991,0.0,1.0
1058140,0.0,0.16666666666666666
1058141,0.0,0.1111111111111111
1058142,0.0,1.0
1090910,0.0,1.0
992605,0.0,1.0
1090915,0.0,0.3333333333333333
992618,0.0,1.0
828779,0.0,0.09090909090909091
1090924,0.0,1.0
959854,0.0,0.5
1058165,0.0,0.25
42361,0.0,0.5
632192,0.01,0.25
1090945,0.0,1.0
1058182,0.01,0.5
992652,0.01,0.5
1090961,0.0,1.0
992659,0.0,0.25
370068,0.01,0.5
1090965,0.0,1.0
992660,0.0,1.0
796056,0.0,0.3333333333333333
140696,0.0,0.01098901098901099
992677,0.0,1.0
1090987,0.0,1.0
665009,0.0,1.0
697780,0.0,0.08333333333333333
1091015,0.0,1.0
1025483,0.01,0.25
992729,0.01,0.5
927196,0.01,1.0
1058271,0.0,1.0
599524,0.0,1.0
1091048,0.0,0.5
1058284,0.01,0.3333333333333333
1091059,0.0,0.03571428571428571
992757,0.0,0.034482758620689655
1091068,0.0,1.0
599550,0.0,0.125
75266,0.01,0.5
960003,0.0,1.0
140804,0.0,1.0
108037,0.01,0.09090909090909091
730626,0.0,0.3333333333333333
1091080,0.0,0.14285714285714285
1091082,0.0,0.3333333333333333
1058325,0.01,0.16666666666666666
992802,0.0,1.0
1091108,0.0,1.0
1091112,0.01,1.0
1091115,0.01,0.2
1091116,0.01,0.008849557522123894
42555,0.0,0.07142857142857142
75335,0.0,1.0
42568,0.0,1.0
992839,0.01,0.07142857142857142
632394,0.01,0.16666666666666666
992840,0.0,1.0
75342,0.0,0.3333333333333333
1091153,0.01,1.0
435794,0.0,1.0
239189,0.0,0.010309278350515464
1091158,0.0,1.0
1025624,0.01,0.5
1091163,0.0,0.1
1091164,0.0,0.5
829025,0.0,0.014925373134328358
1091173,0.0,0.5
337509,0.0,0.01639344262295082
992869,0.0,0.125
1091177,0.01,0.034482758620689655
1058415,0.0,1.0
697972,0.0,1.0
1091189,0.01,1.0
1058425,0.0,1.0
1091194,0.0,0.5
140921,0.0,1.0
829050,0.01,0.3333333333333333
697983,0.0,1.0
1091206,0.0,0.5
632455,0.0,0.16666666666666666
1058442,0.0,1.0
370316,0.0,0.5
665231,0.01,0.3333333333333333
894610,0.0,0.3333333333333333
403095,0.01,0.5
829087,0.0,1.0
1091234,0.0,0.5
566946,0.06,0.06666666666666667
1058470,0.0,0.1
599720,0.01,0.07142857142857142
1091246,0.0,0.5
829103,0.0,0.1
272047,0.0,0.030303030303030304
992946,0.03,0.003134796238244514
1025714,0.0,1.0
992949,0.0,0.25
992950,0.0,0.1111111111111111
1091255,0.0,0.5
1091264,0.0,1.0
1091269,0.0,0.2
9926,0.01,1.0
272075,0.01,0.1111111111111111
1058515,0.0,0.3333333333333333
206549,0.01,0.2
632536,0.0,0.5
796383,0.0,1.0
763619,0.01,1.0
108287,0.0,0.25
1091330,0.01,0.3333333333333333
1091337,0.01,1.0
960265,0.01,0.025
1025801,0.0,0.3333333333333333
1091340,0.0,0.14285714285714285
993041,0.0,0.006896551724137931
468762,0.01,0.07692307692307693
1091360,0.01,0.08333333333333333
534305,0.0,0.2
1058601,0.0,1.0
1058604,0.0,0.09090909090909091
960302,0.01,0.06666666666666667
632625,0.0,0.08333333333333333
1091384,0.01,0.2
927553,0.01,1.0
993107,0.05,0.0019569471624266144
75608,0.01,0.03571428571428571
1091421,0.0,1.0
1025895,0.01,0.1111111111111111
567159,0.01,0.043478260869565216
1091450,0.0,0.5
436091,0.0,0.08333333333333333
141185,0.0,0.5
993153,0.0,1.0
436100,0.0,0.03333333333333333
1091461,0.0,1.0
1091467,0.0,0.5
960397,0.0,1.0
1091471,0.0,1.0
1091473,0.0,1.0
632726,0.0,0.3333333333333333
1091479,0.01,1.0
993174,0.01,0.3333333333333333
239511,0.0,0.007142857142857143
993178,0.0,1.0
239516,0.01,0.0026041666666666665
1058717,0.01,1.0
403361,0.0,0.5
206762,0.0,1.0
468907,0.0,1.0
10157,0.0,0.3333333333333333
75698,0.01,1.0
960437,0.0,0.07142857142857142
1091513,0.0,0.25
403388,0.01,1.0
1091520,0.0,1.0
1091522,0.0,0.3333333333333333
75717,0.01,1.0
1025991,0.0,1.0
337864,0.0,0.02127659574468085
1091529,0.01,0.5
1091535,0.01,1.0
993234,0.0,1.0
206806,0.0,1.0
1091545,0.01,1.0
108507,0.01,0.2
10205,0.01,0.16666666666666666
206819,0.0,0.25
763878,0.0,1.0
993255,0.01,1.0
1058792,0.07,0.0024875621890547263
829425,0,0
1091569,0.0,1.0
1091576,0.01,1.0
632825,0.0,1.0
403454,0.0,1.0
1058822,0.0,1.0
1091595,0.0,1.0
10264,0.0,0.5
75801,0.0,1.0
436249,0.0,0.3333333333333333
239648,0.0,0.25
10276,0.0,0.3333333333333333
1058853,0.0,0.2
993320,0.0,1.0
141353,0.0,1.0
1091630,0.01,1.0
370734,0.01,0.011494252873563218
1091633,0.01,0.022222222222222223
1026098,0.0,1.0
960566,0.0,1.0
1091643,0.0,1.0
1058885,0.0,0.07142857142857142
1091654,0.0,1.0
10312,0,0
993353,0.0,1.0
1091659,0.01,1.0
1091661,0.0,1.0
108622,0.0,1.0
698445,0.0,0.5
1091665,0.0,1.0
1091667,0.0,1.0
534617,0.01,1.0
632923,0.0,1.0
1091681,0.0,0.16666666666666666
1026148,0.0,0.5
1091688,0.01,1.0
1091690,0.0,1.0
1091692,0.0,0.25
272500,0.01,0.07692307692307693
338040,0.0,1.0
1091706,0.0,1.0
1091715,0.01,0.2
1091719,0.0,1.0
1058952,0.0,1.0
862345,0.01,0.5
993419,0.01,1.0
796812,0.0,1.0
567443,0.0,0.125
567452,0.0,0.5
141472,0.0,0.1111111111111111
1058978,0.0,0.3333333333333333
1091749,0.01,1.0
600231,0.01,0.024390243902439025
174249,0.0,0.14285714285714285
305333,0.0,0.07142857142857142
1091765,0.01,0.3333333333333333
1091767,0.0,0.5
174273,0.0,0.07142857142857142
1091786,0.0,1.0
305361,0.01,0.023255813953488372
1026258,0.0,0.07142857142857142
993492,0.01,0.14285714285714285
239830,0.0,1.0
272605,0.0,0.5
993501,0.0,1.0
1091807,0.01,0.25
1091811,0.0,1.0
1059045,0.01,0.5
764139,0.0,0.16666666666666666
862448,0.01,0.037037037037037035
927989,0.01,0.25
1091833,0.0,1.0
436475,0.0,1.0
1059077,0.0,1.0
174344,0.0,0.2
993544,0.0,0.3333333333333333
1091850,0.0,0.04
1091865,0.01,0.2
600350,0.01,0.25
895263,0.0,1.0
370979,0.0,0.012658227848101266
633153,0.0,0.5
1026372,0.0,1.0
993606,0.01,0.3333333333333333
567630,0.01,1.0
403793,0.01,0.3333333333333333
1091923,0.0,1.0
993627,0.01,1.0
698719,0.01,0.012987012987012988
1091941,0.0,0.25
436586,0.01,0.2
1091955,0.01,0.5
665972,0.0,1.0
993651,0.01,0.006944444444444444
436602,0.0,0.5
141694,0.0,1.0
1091973,0.0,1.0
1091983,0.01,1.0
207251,0.0,1.0
731545,0.01,0.14285714285714285
534941,0.01,0.024390243902439025
567714,0.01,0.3333333333333333
1092005,0.01,0.3333333333333333
1092007,0.01,0.015873015873015872
1092010,0.0,0.0625
1092013,0.01,0.3333333333333333
272815,0.07,0.001128668171557562
862640,0.0,1.0
1059253,0.01,0.5
1092023,0.0,0.3333333333333333
1092029,0.0,1.0
1092042,0.0,1.0
698828,0.0,0.3333333333333333
567759,0.0,0.16666666666666666
993748,0.01,0.5
1059287,0.0,0.125
862701,0.0,0.3333333333333333
305650,0.0,0.3333333333333333
403954,0.0,0.043478260869565216
76283,0.0,0.3333333333333333
1092093,0.0,1.0
1092095,0.0,0.1
174592,0.0,0.03571428571428571
993795,0.01,0.02631578947368421
371204,0.0,0.019230769230769232
633350,0.01,0.06666666666666667
1092105,0.0,0.07692307692307693
1092108,0.01,0.5
862742,0.01,0.012987012987012988
1092120,0.01,0.058823529411764705
961048,0.01,0.25
993821,0.0,0.3333333333333333
633375,0.01,1.0
469535,0.0,1.0
993834,0.0,1.0
1092143,0,0
633399,0,0
1092159,0.01,1.0
1092161,0.0,1.0
1092162,0.01,0.3333333333333333
1092165,0.0,1.0
1092168,0.01,1.0
961097,0.01,1.0
731723,0.01,0.5
1092176,0.0,1.0
404051,0.0,0.5
1092180,0.01,0.1
993876,0.0,0.25
567895,0.0,0.07142857142857142
731736,0.01,0.25
830040,0.0,0.5
993883,0.0,0.2
1059420,0.0,0.3333333333333333
1059421,0.0,0.01639344262295082
535142,0.01,1.0
1092203,0.01,0.16666666666666666
436844,0.0,0.06666666666666667
436847,0.0,0.25
731759,0.01,0.3333333333333333
1059442,0.0,0.5
273014,0.02,0.003194888178913738
43649,0.0,0.5
862856,0.0,0.5
1092236,0.0,1.0
1092237,0.01,0.02702702702702703
1092238,0.0,1.0
1026711,0.0,1.0
1092257,0.0,0.5
1092258,0.0,0.5
1092259,0.01,0.05555555555555555
1092263,0.0,1.0
1059496,0.01,0.125
1059504,0.01,0.5
436924,0.0,0.017241379310344827
993987,0.0,1.0
1092297,0.0,0.08333333333333333
993996,0.0,0.125
338637,0.01,0.3333333333333333
1026768,0.01,0.024390243902439025
994005,0.0,0.3333333333333333
1092311,0.04,0.023255813953488372
142039,0.01,0.25
1026775,0.0,0.3333333333333333
371420,0.01,0.5
109276,0.0,0.14285714285714285
928478,0.0,1.0
994012,0.0,1.0
1026789,0.01,0.16666666666666666
1092327,0.0,0.5
961255,0.01,0.5
1092330,0.01,1.0
404202,0.01,0.3333333333333333
207595,0.0,0.014084507042253521
731886,0.0,0.3333333333333333
1026799,0.01,0.5
1092342,0.0,1.0
1092348,0.01,1.0
11006,0.01,1.0
731902,0.0,1.0
43781,0.0,0.2
338696,0.0,0.034482758620689655
1059601,0.01,0.02040816326530612
633617,0.01,0.02564102564102564
764691,0.0,1.0
994070,0.01,0.25
338713,0.0,0.1111111111111111
1059619,0.01,0.25
633635,0.0,1.0
994085,0.0,1.0
1092391,0.0,1.0
994087,0.01,1.0
11050,0.01,0.3333333333333333
1092394,0.01,0.0013404825737265416
928567,0.0,0.1111111111111111
469819,0.0,0.3333333333333333
928572,0.01,0.5
1059646,0.01,0.02631578947368421
1092416,0.0,1.0
1092417,0.01,0.125
994112,0.0,0.023809523809523808
1092422,0.0,0.5
142153,0.01,1.0
994133,0.0,1.0
1092441,0.0,0.5
1092450,0.0,0.16666666666666666
240489,0.0,1.0
699243,0.01,1.0
469873,0.01,0.025
1059698,0.01,0.025
1092470,0.01,1.0
240504,0.0,1.0
1092474,0.0,0.5
11133,0.0,0.5
535421,0.0,1.0
1092482,0.01,1.0
1092484,0.0,1.0
863112,0.0,0.2
1092517,0.0,1.0
1092522,0.0,1.0
437165,0.0,0.14285714285714285
1026991,0.0,0.5
1092528,0.0,0.5
994228,0.01,0.16666666666666666
306105,0.0,0.0625
895932,0.0,0.5
1092543,0.0,0.5
1092551,0.0,1.0
240584,0.01,0.0056179775280898875
1092557,0.01,0.5
863187,0.01,0.5
1059801,0.0,0.2
76770,0.0,0.25
338917,0.0,0.16666666666666666
1059820,0.01,0.03225806451612903
371695,0.0,1.0
928753,0.0,1.0
470001,0.0,1.0
1092605,0.01,0.5
994311,0.06,0.001218026796589525
994338,0.0,0.02127659574468085
1092643,0.0,1.0
44072,0.0,1.0
273449,0.0,0.05555555555555555
601128,0.01,0.3333333333333333
437291,0.0,0.5
961579,0.01,1.0
142382,0.0,0.06666666666666667
535599,0.01,1.0
1092665,0.01,0.5
633916,0.01,1.0
339009,0.0,0.5
830531,0.01,0.043478260869565216
666694,0.01,0.07692307692307693
273481,0.01,0.14285714285714285
535627,0.0,0.5
142411,0.0,0.2
437324,0.01,0.09090909090909091
109647,0.0,0.016666666666666666
830551,0.0,1.0
994397,0.17,0.0012033694344163659
1027178,0.01,0.5
1092715,0.0,1.0
273522,0.01,0.08333333333333333
1092724,0.0,1.0
699510,0.01,0.07692307692307693
732288,0.01,0.3333333333333333
1059970,0.01,0.3333333333333333
1092738,0.0,0.5
633986,0.01,0.14285714285714285
1027209,0.0,1.0
633994,0.01,0.07692307692307693
1092751,0.01,0.3333333333333333
994449,0.01,0.04
175251,0.01,0.09090909090909091
1092756,0.0,1.0
1092757,0.0,1.0
1092759,0.0,1.0
863387,0,0
666792,0.0,0.14285714285714285
961705,0.01,0.02127659574468085
994478,0.01,0.0031847133757961785
994479,0.05,0.003861003861003861
634038,0.02,0.0032679738562091504
1092791,0.0,0.2
1092792,0.0,1.0
830649,0.0,0.5
1092796,0.0,1.0
535743,0.0,0.011111111111111112
1060039,0.0,1.0
1060040,0.01,0.034482758620689655
568526,0.0,1.0
1092822,0.0,1.0
765147,0.0,1.0
1092832,0.0,1.0
994533,0.0,1.0
404713,0.0,0.03225806451612903
77034,0.0,0.02702702702702703
142579,0.01,0.3333333333333333
1092858,0.0,1.0
109819,0.0,1.0
1092863,0.0,1.0
1092865,0.0,0.03225806451612903
634113,0.0,0.3333333333333333
1092870,0.0,0.3333333333333333
568585,0.01,0.07142857142857142
863499,0.0,0.045454545454545456
634126,0.0,0.5
109841,0.0,0.3333333333333333
208145,0.0,0.125
929046,0.01,0.06666666666666667
994582,0.0,1.0
732448,0.01,0.16666666666666666
1027373,0.0,0.2
1092910,0.0,1.0
1092911,0.0,0.2
1092919,0.0,0.5
634174,0.0,0.125
1092930,0.0,0.5
208198,0.0,0.5
568649,0.0,0.011764705882352941
1092942,0.0,0.3333333333333333
1092952,0.0,1.0
830812,0.0,0.07142857142857142
372070,0.0,1.0
1092972,0.0,0.3333333333333333
470385,0.0,0.1111111111111111
1092978,0.0,0.5
1092984,0.0,0.5
568703,0.0,0.1111111111111111
896383,0.01,1.0
961921,0.01,0.3333333333333333
994688,0.0,0.03225806451612903
1092996,0.0,0.14285714285714285
568709,0.0,1.0
863623,0.0,0.041666666666666664
208265,0.01,0.045454545454545456
1093006,0.01,0.08333333333333333
961950,0.0,0.5
1093031,0.01,1.0
437671,0.0,0.09090909090909091
372137,0.0,0.25
1093038,0.01,1.0
1093042,0.0,1.0
470459,0.0,0.3333333333333333
699837,0.01,1.0
142782,0.01,0.25
1093064,0.0,1.0
732618,0.01,0.2
1060305,0.0,1.0
208339,0.01,1.0
732631,0.0,1.0
1093082,0.01,0.5
896479,0.0,1.0
699872,0.0,0.25
699873,0.01,0.01639344262295082
1093094,0.01,0.125
1093096,0.0,0.08333333333333333
994792,0.0,1.0
142831,0.0,0.5
1093104,0.0,0.5
1093107,0.0,1.0
1060342,0.0,0.25
1093112,0.0,0.5
437752,0.0,1.0
863738,0.01,1.0
830973,0.0,0.14285714285714285
667136,0.0,0.1
1093128,0.0,0.16666666666666666
568841,0.01,1.0
175625,0.0,1.0
77323,0.0,1.0
994830,0.0,0.1111111111111111
1093142,0.01,1.0
601624,0.01,0.16666666666666666
208411,0.0,0.5
601629,0.0,0.008547008547008548
1060391,0.0,1.0
634412,0.0,1.0
798253,0.0,1.0
339501,0.01,0.022222222222222223
405036,0.0,0.3333333333333333
994867,0.0,1.0
1093172,0.0,0.5
831030,0.0,0.5
1093179,0.0,1.0
1093181,0,0
568895,0.0,0.034482758620689655
1027650,0.0,1.0
765512,0.0,1.0
863817,0.0,0.3333333333333333
798284,0.0,0.07692307692307693
831052,0.01,0.008849557522123894
1093196,0.0,1.0
77391,0.0,0.14285714285714285
1093200,0.0,0.5
1093202,0.01,0.5
470611,0.0,1.0
601684,0.0,1.0
503381,0.0,0.1
1027669,0.0,0.5
929372,0.01,0.03571428571428571
503390,0.0,1.0
241246,0.0,1.0
405090,0.01,0.25
994918,0,0
503401,0.0,1.0
1060462,0.0,1.0
1093231,0.01,0.5
77424,0.0,0.5
208494,0.0,0.5
1093235,0.0,1.0
1093238,0.0,1.0
306806,0.01,0.3333333333333333
634489,0.01,0.5
994941,0.01,0.14285714285714285
994947,0.0,1.0
1093255,0.0,0.030303030303030304
1093256,0.0,1.0
11913,0.01,0.04
44686,0.0,1.0
765583,0.0,0.5
1060496,0.0,1.0
274067,0.0,0.2
372378,0.0,0.3333333333333333
437914,0.0,0.5
143025,0.0,1.0
77491,0.01,0.16666666666666666
1093305,0.0,0.14285714285714285
1093312,0.01,0.125
929473,0.01,0.04
1027785,0.01,0.0049504950495049506
1093322,0.01,1.0
995029,0.0,0.5
1060566,0.0,0.5
634583,0.01,0.1
208610,0.01,0.5
1027812,0.01,0.06666666666666667
1093349,0.0,0.3333333333333333
1027817,0.0,0.14285714285714285
667373,0.0,0.3333333333333333
1093359,0.0,0.5
405238,0.0,1.0
241405,0.0,0.25
274175,0.0,0.5
798469,0.0,0.0125
1060616,0.0,1.0
1060623,0.0,0.08333333333333333
1093399,0.0,0.013513513513513514
1027865,0.01,0.125
503580,0.0,0.14285714285714285
1093405,0.01,0.5
1093406,0.0,1.0
1093407,0.0,1.0
1093410,0.0,1.0
438058,0.01,0.3333333333333333
1093419,0.0,0.07142857142857142
995125,0.0,0.5
503607,0.0,1.0
307005,0.0,0.07692307692307693
1093438,0.0,1.0
405310,0.0,0.16666666666666666
700224,0.0,1.0
307008,0.01,0.125
1093443,0.0,1.0
1093444,0.01,1.0
995141,0.01,0.014925373134328358
831302,0.0,0.07692307692307693
1027919,0.0,1.0
405330,0.0,1.0
831315,0.0,0.3333333333333333
1093462,0.01,0.25
995176,0.01,0.1
1093481,0.01,1.0
372586,0.01,1.0
1093487,0.01,0.5
1093491,0.0,0.058823529411764705
503674,0.0,0.5
1093507,0.01,0.3333333333333333
962443,0.0,1.0
995212,0.01,0.07692307692307693
667535,0.02,0.024390243902439025
176015,0.0,0.5
831380,0.01,0.003367003367003367
995221,0.01,0.5
1093534,0.0,1.0
536480,0.0,0.5
896931,0.23,0.0014684287812041115
1093540,0.0,0.02702702702702703
307118,0.01,0.08333333333333333
1093552,0.0,1.0
339888,0.0,1.0
1093556,0.01,0.14285714285714285
208822,0.0,1.0
1093561,0.0,0.0625
1060795,0.01,0.5
1093564,0.01,0.5
143293,0.01,0.16666666666666666
176065,0.02,0.05
1093570,0.0,0.5
372674,0.0,1.0
470982,0.0,1.0
995280,0.0,1.0
339934,0.01,0.013333333333333334
471007,0.01,0.14285714285714285
831474,0.0,0.5
1093621,0.01,0.2
733186,0.0,0.5
1028098,0.0,0.5
1060868,0.0,1.0
1093637,0.01,0.25
339981,0.0,0.02
438286,0.0,0.038461538461538464
1060881,0.0,0.3333333333333333
1093650,0.0,1.0
110614,0.0,0.05
503833,0.0,0.25
1028131,0.0,0.1
340006,0.0,1.0
438316,0,0
1093682,0.01,1.0
438324,0.0,0.07692307692307693
995380,0.01,1.0
77878,0.0,0.09090909090909091
372792,0.0,0.5
143424,0.01,0.14285714285714285
1093698,0.0,1.0
45125,0.0,1.0
831560,0.01,0.1111111111111111
536654,0.01,1.0
1028179,0.0,0.125
1093717,0.0,1.0
1093723,0.0,0.5
1093732,0.0,1.0
143464,0.0,0.2
831601,0.0,0.5
995443,0.01,0.05263157894736842
1093750,0.0,0.3333333333333333
1093757,0.0,1.0
569473,0.0,0.5
1093773,0.0,0.5
1093781,0.01,1.0
1093786,0.0,0.25
405660,0.01,0.020833333333333332
471197,0.04,0.003278688524590164
1093791,0.01,1.0
569507,0.0,1.0
798883,0.0,0.3333333333333333
1093795,0.01,1.0
635044,0.0,1.0
962731,0.0,0.058823529411764705
635058,0.01,0.3333333333333333
438455,0.0,1.0
995526,0.0,1.0
635079,0.01,0.5
700618,0.0,0.16666666666666666
569555,0.01,0.00980392156862745
1093845,0.0,0.25
536791,0.0,0.5
897240,0.0,0.03571428571428571
1093855,0.0,0.5
798945,0.0,0.02564102564102564
700641,0.01,0.1
405737,0.01,0.3333333333333333
1093866,0.0,1.0
504044,0.0,1.0
733422,0.0,1.0
602352,0.0,1.0
1093875,0.0,1.0
635125,0.0,0.16666666666666666
798967,0.0,1.0
995576,0.01,0.2
1093881,0.0,0.25
766202,0.0,1.0
864507,0.0,0.16666666666666666
78076,0.0,1.0
995595,0.01,1.0
1093901,0.0,1.0
635150,0.0,0.5
995598,0.0,1.0
1093915,0.0,1.0
667932,0.0,0.25
766238,0.0,0.3333333333333333
1093920,0.01,1.0
307492,0.01,0.2
1093926,0.01,0.5
1093927,0.01,1.0
831784,0.0,1.0
602413,0.01,0.3333333333333333
1061167,0.0,0.5
307504,0.0,0.25
1093941,0.01,0.04
766272,0.0,0.2
307521,0.0,0.25
995654,0.0,1.0
1093959,0.0,0.5
831815,0.0,0.3333333333333333
733510,0,0
569674,0.01,0.05555555555555555
1093962,0.0,1.0
930124,0.0,0.09090909090909091
1093966,0.0,0.3333333333333333
1093971,0.0,1.0
569689,0.0,1.0
1061210,0.0,1.0
766301,0.0,1.0
242019,0.01,0.09090909090909091
635237,0.0,0.2
405867,0.0,0.5
1093998,0.0,0.06666666666666667
1061237,0.0,0.5
897401,0.0,1.0
831871,0.0,1.0
373121,0.01,0.06666666666666667
1094027,0.01,1.0
242061,0.0,0.014925373134328358
1094039,0.0,0.3333333333333333
733591,0.01,1.0
536995,0.0,0.25
700835,0.0,0.3333333333333333
1094056,0,0
995756,0.01,0.25
1094062,0.0,0.2
242103,0.0,0.0625
1028538,0.0,0.5
242107,0.0,0.25
1094081,0.0,1.0
897476,0.0,1.0
12741,0.03,0.003787878787878788
1094085,0.0,0.25
700871,0.0,0.08333333333333333
995787,0.01,1.0
1061324,0.01,1.0
995789,0.0,0.1111111111111111
1028555,0.01,0.001059322033898305
373209,0.0,0.05555555555555555
831962,0.01,0.3333333333333333
995805,0.01,0.25
1094110,0.0,0.5
995806,0.01,1.0
405985,0.0,1.0
143849,0.0,1.0
995825,0.0,1.0
504306,0.0,1.0
930293,0.01,1.0
1028598,0.01,1.0
733692,0.0,0.019230769230769232
1094141,0.01,0.006666666666666667
1028608,0.01,0.007874015748031496
1094145,0.01,0.07142857142857142
1061382,0.0,1.0
504335,0.01,0.00130718954248366
45590,0.01,1.0
930326,0.01,0.005050505050505051
602652,0.0,1.0
1094175,0.01,1.0
176677,0.0,0.02857142857142857
274981,0,0
242219,0.0,0.3333333333333333
1028652,0.0,1.0
1094191,0.0,0.3333333333333333
1094197,0.01,0.5
1094204,0.0,0.3333333333333333
176701,0.01,0.03333333333333333
1028670,0.01,0.3333333333333333
1094215,0.01,1.0
1094220,0.0,0.5
78418,0.0,1.0
569939,0.0,0.3333333333333333
1094232,0.01,0.5
1061472,0.01,0.045454545454545456
1094241,0.01,0.5
12903,0.0,0.25
176744,0.01,0.013333333333333334
1094249,0.0,1.0
275049,0.0,0.25
635497,0.0,0.038461538461538464
1028711,0.0,0.5
406140,0.0,0.125
1094271,0.01,0.043478260869565216
1094275,0.0,0.5
1028742,0.0,0.16666666666666666
864905,0.0,1.0
1028752,0.0,0.5
1028753,0.01,0.06666666666666667
1028755,0.0,0.06666666666666667
471705,0.0,0.5
144028,0.0,0.5
406181,0.0,1.0
570023,0.0,0.5
996011,0.0,0.004629629629629629
1094316,0.0,0.1
930483,0.0,0.25
832188,0.0,0.25
45757,0.01,0.3333333333333333
406205,0.01,1.0
1028796,0.0,0.16666666666666666
275137,0.01,0.3333333333333333
733892,0.3,0.04
996042,0.0,0.5
570068,0.01,1.0
537301,0.0,1.0
570070,0.01,0.08333333333333333
996054,0.0,0.1111111111111111
1094361,0.0,1.0
1094364,0.01,0.1111111111111111
1094369,0.01,1.0
1094370,0.01,1.0
930534,0.01,0.25
340712,0.01,1.0
635626,0.02,0.047619047619047616
209651,0.01,0.007352941176470588
1094389,0.0,1.0
930549,0.0,1.0
1094394,0.0,0.14285714285714285
1094395,0.01,1.0
897789,0.01,0.023255813953488372
635647,0.0,0.1
1094406,0.0,0.5
111377,0.01,0.5
439061,0.0,0.3333333333333333
996119,0.01,0.03225806451612903
1094440,0.0,0.5
471850,0.01,0.5
766769,0.0,1.0
1094451,0.01,0.25
1094453,0.0,1.0
1094460,0.0,1.0
930621,0.0,0.2
308032,0.0,0.14285714285714285
537410,0.0,1.0
209730,0.0,0.2
1094469,0.01,1.0
1094477,0.0,0.25
602957,0.01,0.5
406351,0.01,1.0
766804,0,0
996181,0.01,1.0
766808,0.01,0.08333333333333333
176994,0.0,1.0
45924,0.0,0.008
1094501,0.0,0.1
209764,0.02,0.0011904761904761906
1094509,0.0,0.25
406386,0.01,0.25
897910,0.0,0.023255813953488372
1094519,0.01,1.0
144254,0.01,0.3333333333333333
1061762,0.01,1.0
1094536,0.0,0.014492753623188406
439176,0.0,0.2
78730,0.0,0.5
1029003,0.0,1.0
603031,0.01,0.5
701335,0.01,0.5
1029016,0.0,0.05555555555555555
275355,0.0,1.0
144285,0.0,1.0
537505,0.01,0.07692307692307693
897953,0.0,0.08333333333333333
930721,0.01,0.14285714285714285
701345,0.0,0.05263157894736842
1094566,0.0,1.0
1029030,0.0,0.5
1029031,0.01,1.0
603050,0.0,0.5
471983,0.0,1.0
1094575,0.0,1.0
635823,0.0,0.125
1094578,0.0,0.03571428571428571
1094579,0.01,0.012048192771084338
996272,0.01,1.0
537526,0.0,0.07142857142857142
897981,0.0,0.25
1029058,0,0
1094605,0.0,0.14285714285714285
701390,0.01,0.2
996301,0.01,1.0
1094612,0.01,0.3333333333333333
46040,0.0,0.008928571428571428
472024,0.01,1.0
996317,0.0,0.25
996328,0.01,0.16666666666666666
1094634,0.0,1.0
963564,0.01,0.1111111111111111
734198,0.0,0.016666666666666666
832508,0.0,0.5
406525,0.01,0.1
46081,0.0,0.03225806451612903
1029124,0.0,1.0
46095,0.0,0.0125
242713,0.0,0.03225806451612903
